trial_type,ssd,observed_rt,ss_rt,outcome,rt,participant_id
stop,150.0,460.84052265607517,221.66760983433585,stop-respond,,25
go,,,,go,330.6985406412351,25
go,,,,go,706.3282258031445,25
go,,,,go,308.58950385462305,25
go,,,,go,493.85569187389217,25
stop,100.0,501.50969722309065,198.0100609252151,stop-respond,,25
go,,,,go,445.585480527094,25
go,,,,go,462.19415434945336,25
go,,,,go,697.0995529332791,25
go,,,,go,556.948106552302,25
stop,50.0,603.1147654488295,393.4244880874178,stop-respond,,25
go,,,,go,448.1809044392846,25
go,,,,go,401.43327915917223,25
go,,,,go,421.46325473055,25
go,,,,go,606.7333857679765,25
stop,0.0,,283.8815110076275,successful inhibition,,25
go,,,,go,499.2699287252271,25
go,,,,go,727.1228971219855,25
go,,,,go,475.4180110901,25
go,,,,go,449.4418523600222,25
stop,50.0,525.3158216268098,156.61762563856456,stop-respond,,25
go,,,,go,372.00602054769195,25
go,,,,go,583.7444819477843,25
go,,,,go,393.73957789692975,25
go,,,,go,696.0616722139684,25
stop,0.0,568.2231933488582,385.81242004427463,stop-respond,,25
go,,,,go,583.0851705661198,25
go,,,,go,591.328635526561,25
go,,,,go,340.0406851549048,25
go,,,,go,362.2372845986374,25
stop,-50.0,526.1492255829189,242.54718419486443,stop-respond,,25
go,,,,go,591.30464439758,25
go,,,,go,361.939207735549,25
go,,,,go,393.56888928784815,25
go,,,,go,627.4948194763181,25
stop,-100.0,368.62756200821445,238.6278206937808,stop-respond,,25
go,,,,go,467.99293652040893,25
go,,,,go,531.9277398198016,25
go,,,,go,718.030110980607,25
go,,,,go,402.3195078152835,25
stop,-150.0,401.8304929684087,354.66794858756384,stop-respond,,25
go,,,,go,495.63988799104976,26
go,,,,go,535.1815747522447,26
go,,,,go,497.8796401391481,26
go,,,,go,572.2002815893853,26
stop,200.0,,309.6603495605978,successful inhibition,,26
go,,,,go,596.8835362352984,26
go,,,,go,972.9144200248218,26
go,,,,go,718.2823664718744,26
go,,,,go,626.1209626288667,26
stop,250.0,494.72228114035136,347.02248849033975,stop-respond,,26
go,,,,go,525.1368333060552,26
go,,,,go,608.4271248275144,26
go,,,,go,526.522345369633,26
go,,,,go,552.7341406458169,26
stop,200.0,,227.03082630064964,successful inhibition,,26
go,,,,go,695.5521892348174,26
go,,,,go,773.1034379988002,26
go,,,,go,674.3425015645241,26
go,,,,go,513.8724635016746,26
stop,250.0,,389.6647710712262,successful inhibition,,26
go,,,,go,542.4396429646035,26
go,,,,go,658.5709234152822,26
go,,,,go,800.1112431588306,26
go,,,,go,650.3008683205189,26
stop,300.0,493.2846427645806,397.6924546195217,stop-respond,,26
go,,,,go,547.5735251906854,26
go,,,,go,610.5228377121277,26
go,,,,go,526.3486596949094,26
go,,,,go,463.56182266740655,26
stop,250.0,509.2618213057576,375.2904199018857,stop-respond,,26
go,,,,go,585.3696594247809,26
go,,,,go,525.0239174582161,26
go,,,,go,708.3571029953014,26
go,,,,go,496.8526869202925,26
stop,200.0,580.9723783817819,599.9335424176049,stop-respond,,26
go,,,,go,480.8321606796877,26
go,,,,go,662.1464163681458,26
go,,,,go,495.65674370082615,26
go,,,,go,485.3330175995013,26
stop,150.0,,318.6170514631508,successful inhibition,,26
go,,,,go,561.2519780234994,26
go,,,,go,547.5284685222601,26
go,,,,go,507.99152222731044,26
go,,,,go,623.0608836279569,26
stop,200.0,622.8580044636742,468.90444145997236,stop-respond,,26
go,,,,go,515.705940331792,26
go,,,,go,543.191819381673,26
go,,,,go,521.7012431280557,26
go,,,,go,581.8336750620671,26
stop,150.0,502.99382058980456,377.055405492199,stop-respond,,26
go,,,,go,578.2711863062124,27
go,,,,go,578.216804289682,27
go,,,,go,469.3555490648726,27
go,,,,go,594.2940691470233,27
stop,200.0,570.4189628093336,254.3176312656692,stop-respond,,27
go,,,,go,403.0251832696124,27
go,,,,go,394.3342961816058,27
go,,,,go,602.2356303071692,27
go,,,,go,570.3996702932511,27
stop,150.0,633.981154669924,197.94415309443394,stop-respond,,27
go,,,,go,570.050887664134,27
go,,,,go,526.1903427167691,27
go,,,,go,737.3643730965687,27
go,,,,go,509.3105581043395,27
stop,100.0,492.3739495168688,341.89709118076144,stop-respond,,27
go,,,,go,603.5779905151514,27
go,,,,go,526.6295650986574,27
go,,,,go,459.0796240307175,27
go,,,,go,496.6901008555576,27
stop,50.0,,244.06012056169044,successful inhibition,,27
go,,,,go,411.55482514223615,27
go,,,,go,485.4897370907945,27
go,,,,go,479.4604532018074,27
go,,,,go,515.1635434187475,27
stop,100.0,342.9888269301555,248.8837257003219,stop-respond,,27
go,,,,go,384.19367596667973,27
go,,,,go,505.64630465752265,27
go,,,,go,564.0994676910484,27
go,,,,go,760.2854809078294,27
stop,50.0,545.5751716498277,298.14926657889276,stop-respond,,27
go,,,,go,570.888622478567,27
go,,,,go,541.768275364946,27
go,,,,go,502.45182585009053,27
go,,,,go,720.0343891936997,27
stop,0.0,,326.04031476302396,successful inhibition,,27
go,,,,go,539.6172573573937,27
go,,,,go,495.64560870576645,27
go,,,,go,520.95669798995,27
go,,,,go,489.19458603351444,27
stop,50.0,558.8645763929287,252.9928795104991,stop-respond,,27
go,,,,go,598.2341943013677,27
go,,,,go,613.5944426723801,27
go,,,,go,433.68146947835726,27
go,,,,go,556.8755385383165,27
stop,0.0,721.7213985791442,230.470383223748,stop-respond,,27
go,,,,go,508.97769866883255,27
go,,,,go,544.2828427522688,27
go,,,,go,578.5703510980645,27
go,,,,go,364.79248736800116,27
stop,-50.0,539.9832198097719,221.03912810570185,stop-respond,,27
go,,,,go,729.9879937768844,28
go,,,,go,361.8582782231534,28
go,,,,go,617.8391095478062,28
go,,,,go,850.491093714023,28
stop,200.0,686.3806635458263,175.35170180603802,stop-respond,,28
go,,,,go,572.4921701299264,28
go,,,,go,548.6785842868221,28
go,,,,go,991.9198032166453,28
go,,,,go,458.41205544654844,28
stop,150.0,514.0233552838423,231.01756377463983,stop-respond,,28
go,,,,go,456.9493265075753,28
go,,,,go,817.6844629842703,28
go,,,,go,663.1880135199165,28
go,,,,go,459.34158986864287,28
stop,100.0,442.94083833037456,131.41205554894904,stop-respond,,28
go,,,,go,742.1703232223138,28
go,,,,go,469.5223450801069,28
go,,,,go,437.4539287737844,28
go,,,,go,444.40869393462526,28
stop,50.0,320.83136769039527,257.6906289857649,stop-respond,,28
go,,,,go,563.9084089233089,28
go,,,,go,278.741698685634,28
go,,,,go,808.3734733664484,28
go,,,,go,335.0523271249681,28
stop,0.0,531.9681953965536,158.69763775162514,stop-respond,,28
go,,,,go,464.45152170253454,28
go,,,,go,632.0373902996107,28
go,,,,go,590.2336758043901,28
go,,,,go,490.8886828753521,28
stop,-50.0,362.95756433888937,41.12103536900878,stop-respond,,28
go,,,,go,559.4446578394331,28
go,,,,go,372.0286244756256,28
go,,,,go,755.2326105894383,28
go,,,,go,613.3268981165236,28
stop,-100.0,466.5632932109962,152.73610805701824,stop-respond,,28
go,,,,go,312.4834334815904,28
go,,,,go,505.267004682202,28
go,,,,go,769.2734962809143,28
go,,,,go,484.35698147429633,28
stop,-150.0,606.084618646152,194.13987354975177,stop-respond,,28
go,,,,go,532.0299120524279,28
go,,,,go,627.0255075393328,28
go,,,,go,482.195026214648,28
go,,,,go,708.8726919234537,28
stop,-200.0,975.2483143490738,175.79904166062295,stop-respond,,28
go,,,,go,647.0317215242836,28
go,,,,go,695.7693366574492,28
go,,,,go,597.0251663068939,28
go,,,,go,771.6123268038787,28
stop,-250.0,741.7027982704351,96.82105385725237,stop-respond,,28
go,,,,go,1018.5594865870706,29
go,,,,go,738.5744263995264,29
go,,,,go,715.4929604752836,29
go,,,,go,659.9666275915504,29
stop,200.0,687.6068906674561,248.24736604052413,stop-respond,,29
go,,,,go,630.5839447434903,29
go,,,,go,681.5218843572463,29
go,,,,go,608.8413727292425,29
go,,,,go,1076.0821318813037,29
stop,150.0,587.9008278656415,273.2971316486869,stop-respond,,29
go,,,,go,497.8390554855505,29
go,,,,go,899.2617280956064,29
go,,,,go,975.818217599915,29
go,,,,go,1036.9177392436472,29
stop,100.0,1157.1707364045637,302.1319344354631,stop-respond,,29
go,,,,go,737.1705280440754,29
go,,,,go,915.3664617513415,29
go,,,,go,949.3727761538369,29
go,,,,go,767.6017151492547,29
stop,50.0,784.6818834735105,291.5062815509838,stop-respond,,29
go,,,,go,714.1257135398562,29
go,,,,go,595.1332927828038,29
go,,,,go,565.6931575544711,29
go,,,,go,1188.7470256007246,29
stop,0.0,849.7568399717134,424.70031851291947,stop-respond,,29
go,,,,go,700.2764893099431,29
go,,,,go,637.6130817167943,29
go,,,,go,1248.2326215897654,29
go,,,,go,914.9006155579073,29
stop,-50.0,1173.1885848038442,235.73197119902883,stop-respond,,29
go,,,,go,994.4632010347641,29
go,,,,go,1408.786674897051,29
go,,,,go,801.2386270193671,29
go,,,,go,984.7635433085055,29
stop,-100.0,634.7223648282453,312.1327226926667,stop-respond,,29
go,,,,go,675.2599178784237,29
go,,,,go,1124.0569852134706,29
go,,,,go,889.2869245747665,29
go,,,,go,913.6507845845699,29
stop,-150.0,818.6810360274031,172.01095800990615,stop-respond,,29
go,,,,go,704.5621242711059,29
go,,,,go,672.5310494890612,29
go,,,,go,721.4429113978078,29
go,,,,go,1294.081470187854,29
stop,-200.0,430.3950671070278,146.9274203693526,stop-respond,,29
go,,,,go,1374.0167758090138,29
go,,,,go,543.9155672704607,29
go,,,,go,814.9823448023994,29
go,,,,go,466.4204570775455,29
stop,-250.0,777.9701926417681,233.41140175216302,stop-respond,,29
go,,,,go,688.5968172054934,30
go,,,,go,388.20217443608,30
go,,,,go,475.2902763859047,30
go,,,,go,482.5077561127712,30
stop,200.0,414.75138977416754,312.2055890821423,stop-respond,,30
go,,,,go,561.9736309638465,30
go,,,,go,574.1704688314447,30
go,,,,go,404.26307648637027,30
go,,,,go,309.78665778241503,30
stop,150.0,,174.00093657994483,successful inhibition,,30
go,,,,go,385.6790671535316,30
go,,,,go,452.6886463658516,30
go,,,,go,632.1385779297416,30
go,,,,go,428.3553744763895,30
stop,200.0,297.4730700921538,225.5490373477621,stop-respond,,30
go,,,,go,374.09848834643014,30
go,,,,go,364.97009855796165,30
go,,,,go,614.4743488157036,30
go,,,,go,467.9838381739654,30
stop,150.0,,423.5211147719923,successful inhibition,,30
go,,,,go,383.34490498298885,30
go,,,,go,687.853461084225,30
go,,,,go,637.0096091187568,30
go,,,,go,545.8656519829261,30
stop,200.0,,175.16890810577712,successful inhibition,,30
go,,,,go,201.6909007960556,30
go,,,,go,-240.20994224546962,30
go,,,,go,915.960259641229,30
go,,,,go,65.06395512728488,30
stop,250.0,,201.41115561299026,successful inhibition,,30
go,,,,go,288.90689722731884,30
go,,,,go,407.7561194285251,30
go,,,,go,884.7173566687461,30
go,,,,go,601.8503817820997,30
stop,300.0,464.10225690594126,268.6141788939668,stop-respond,,30
go,,,,go,-148.63899741206228,30
go,,,,go,450.22112696880237,30
go,,,,go,532.7544600866053,30
go,,,,go,799.7265185514741,30
stop,250.0,,111.85894798036607,successful inhibition,,30
go,,,,go,591.6754652709773,30
go,,,,go,512.6568750231486,30
go,,,,go,224.3202185152921,30
go,,,,go,476.12916487163506,30
stop,300.0,271.0755763138547,319.41925728480885,stop-respond,,30
go,,,,go,386.5513203788071,30
go,,,,go,417.69389845828533,30
go,,,,go,309.7079940768416,30
go,,,,go,682.9193343185848,30
stop,250.0,,242.5302426275463,successful inhibition,,30
go,,,,go,401.63340392870464,31
go,,,,go,347.68416666500383,31
go,,,,go,505.69262495595734,31
go,,,,go,443.58835157892145,31
stop,200.0,601.6673468970129,230.65059428535136,stop-respond,,31
go,,,,go,325.0264727093185,31
go,,,,go,430.37767444669345,31
go,,,,go,477.0126124847574,31
go,,,,go,327.5309512972224,31
stop,150.0,,277.6290274894872,successful inhibition,,31
go,,,,go,984.101709101637,31
go,,,,go,710.5770547570961,31
go,,,,go,685.0046011634837,31
go,,,,go,415.343645895908,31
stop,200.0,682.7379916565576,217.59892671494023,stop-respond,,31
go,,,,go,309.61864365001634,31
go,,,,go,664.436287481296,31
go,,,,go,523.743823709206,31
go,,,,go,580.5455969013683,31
stop,150.0,,185.71229707528596,successful inhibition,,31
go,,,,go,715.6847182915726,31
go,,,,go,484.84832213706983,31
go,,,,go,742.7696924332386,31
go,,,,go,434.7465160556469,31
stop,200.0,358.77607047727713,207.24102648877758,stop-respond,,31
go,,,,go,728.6670396807597,31
go,,,,go,240.48312292993262,31
go,,,,go,553.8098478091106,31
go,,,,go,273.8170123170893,31
stop,150.0,,317.7789381203271,successful inhibition,,31
go,,,,go,631.9472508515026,31
go,,,,go,275.83286804157905,31
go,,,,go,632.5428659847846,31
go,,,,go,391.89851143385374,31
stop,200.0,346.27648481904384,149.02025557306052,stop-respond,,31
go,,,,go,500.84318378806176,31
go,,,,go,716.7228474569608,31
go,,,,go,414.46580940920774,31
go,,,,go,565.8953871496481,31
stop,150.0,,96.03143226865627,successful inhibition,,31
go,,,,go,671.9028874287758,31
go,,,,go,914.2510408325782,31
go,,,,go,323.4946574450763,31
go,,,,go,795.8977636576425,31
stop,200.0,539.4264782589692,488.69484440036973,stop-respond,,31
go,,,,go,511.44409736948467,31
go,,,,go,542.6800574703302,31
go,,,,go,617.7695871151715,31
go,,,,go,530.3696719763954,31
stop,150.0,340.8608766928413,258.1661899867055,stop-respond,,31
go,,,,go,564.2056592708515,32
go,,,,go,390.6597210681834,32
go,,,,go,693.776945012429,32
go,,,,go,456.2319412362276,32
stop,200.0,,137.10394202675286,successful inhibition,,32
go,,,,go,601.0802021818212,32
go,,,,go,690.3397145113927,32
go,,,,go,633.1891126513642,32
go,,,,go,560.1484382601612,32
stop,250.0,,165.36168986266614,successful inhibition,,32
go,,,,go,674.5690109917936,32
go,,,,go,729.6616690563778,32
go,,,,go,654.4962932698922,32
go,,,,go,814.4546220343836,32
stop,300.0,436.13566769148053,167.8531994802627,stop-respond,,32
go,,,,go,518.1641129243008,32
go,,,,go,451.7447993526223,32
go,,,,go,646.9154581076027,32
go,,,,go,714.3683525618791,32
stop,250.0,,164.93021650258902,successful inhibition,,32
go,,,,go,823.0703878168883,32
go,,,,go,441.4276064535696,32
go,,,,go,501.0786436332618,32
go,,,,go,555.1083988629055,32
stop,300.0,498.6771632166653,206.51800385161545,stop-respond,,32
go,,,,go,628.1665132468182,32
go,,,,go,511.60164311008623,32
go,,,,go,570.3195235704936,32
go,,,,go,765.0401321391303,32
stop,250.0,795.1386607493748,108.91127355754236,stop-respond,,32
go,,,,go,584.4338980158122,32
go,,,,go,1372.124144688535,32
go,,,,go,443.83652810703455,32
go,,,,go,812.9158245303197,32
stop,200.0,607.9680136534213,137.2613516760714,stop-respond,,32
go,,,,go,601.0573136065763,32
go,,,,go,984.8675972259616,32
go,,,,go,615.917983848459,32
go,,,,go,529.0540806256687,32
stop,150.0,733.868149015071,196.9069591496204,stop-respond,,32
go,,,,go,569.0329608571475,32
go,,,,go,512.0243854049752,32
go,,,,go,566.657118036191,32
go,,,,go,553.379467157469,32
stop,100.0,494.89248098522125,170.61463496496674,stop-respond,,32
go,,,,go,476.7264260841068,32
go,,,,go,556.5656380933796,32
go,,,,go,576.7618285651405,32
go,,,,go,648.8848345749092,32
stop,50.0,631.5961874772327,219.697444815391,stop-respond,,32
go,,,,go,564.685836569616,33
go,,,,go,375.1206092639053,33
go,,,,go,505.73581893172695,33
go,,,,go,501.1979726573608,33
stop,200.0,259.37666891044364,382.63654921119144,stop-respond,,33
go,,,,go,605.4636593902809,33
go,,,,go,809.5128626172452,33
go,,,,go,378.80744459307596,33
go,,,,go,456.03169811629846,33
stop,150.0,254.88640607890972,151.2495468054351,stop-respond,,33
go,,,,go,616.5805347292467,33
go,,,,go,468.513195000417,33
go,,,,go,338.45512436438975,33
go,,,,go,657.3850599908667,33
stop,100.0,,426.6697838311021,successful inhibition,,33
go,,,,go,423.06317182660194,33
go,,,,go,272.6901060018507,33
go,,,,go,395.28245096074073,33
go,,,,go,418.5495984878099,33
stop,150.0,472.1965831520628,445.22467112825177,stop-respond,,33
go,,,,go,498.87738484422715,33
go,,,,go,330.1469892266443,33
go,,,,go,669.4923572243313,33
go,,,,go,433.04195996575976,33
stop,100.0,587.6967498122093,256.8350665012981,stop-respond,,33
go,,,,go,559.435000215393,33
go,,,,go,587.470056482557,33
go,,,,go,673.4227103584686,33
go,,,,go,235.82837495549634,33
stop,50.0,,174.94519921901016,successful inhibition,,33
go,,,,go,675.1551908552574,33
go,,,,go,292.098116840271,33
go,,,,go,514.7053910046243,33
go,,,,go,621.9678056518837,33
stop,100.0,287.22729215918486,413.13826382600075,stop-respond,,33
go,,,,go,432.80482877312994,33
go,,,,go,254.29113131367453,33
go,,,,go,641.2745652626288,33
go,,,,go,448.61818837214264,33
stop,50.0,453.913581287131,379.0523071717355,stop-respond,,33
go,,,,go,650.5141530946942,33
go,,,,go,477.3581517721487,33
go,,,,go,501.4400930075076,33
go,,,,go,504.5547287953208,33
stop,0.0,299.29343450917673,411.5837110461611,stop-respond,,33
go,,,,go,525.0641686649416,33
go,,,,go,196.84759780946234,33
go,,,,go,627.7763658384672,33
go,,,,go,860.4320602037553,33
stop,-50.0,377.73244385126793,349.4697063428506,stop-respond,,33
go,,,,go,354.7415017294961,34
go,,,,go,734.0953926889181,34
go,,,,go,805.6844214314289,34
go,,,,go,365.40956904207644,34
stop,200.0,1116.4489039123196,354.6747448537007,stop-respond,,34
go,,,,go,621.9090083045303,34
go,,,,go,474.096776240402,34
go,,,,go,480.5031703910579,34
go,,,,go,794.0152226037355,34
stop,150.0,761.2106082410918,161.55445792114983,stop-respond,,34
go,,,,go,197.14314718039623,34
go,,,,go,608.8349759531225,34
go,,,,go,701.406384365053,34
go,,,,go,503.75693502582646,34
stop,100.0,486.50590021453786,97.96630380022005,stop-respond,,34
go,,,,go,409.5360743463796,34
go,,,,go,764.6237119694149,34
go,,,,go,599.7563210253084,34
go,,,,go,698.6790221865416,34
stop,50.0,489.02301438958125,199.15884662560134,stop-respond,,34
go,,,,go,452.09125859838906,34
go,,,,go,556.3541717724182,34
go,,,,go,592.9135358862737,34
go,,,,go,475.41566279052375,34
stop,0.0,492.46363173484923,292.2439140897244,stop-respond,,34
go,,,,go,551.0205328053037,34
go,,,,go,646.515089136482,34
go,,,,go,418.9622721337515,34
go,,,,go,568.9781944077682,34
stop,-50.0,834.2109413340149,250.84032872980174,stop-respond,,34
go,,,,go,404.5413919208191,34
go,,,,go,797.7915820953938,34
go,,,,go,750.1435195006914,34
go,,,,go,689.5197620859527,34
stop,-100.0,547.1296214771569,219.41641023904165,stop-respond,,34
go,,,,go,389.1356125807353,34
go,,,,go,905.48976122983,34
go,,,,go,601.0358294139423,34
go,,,,go,559.2302659762519,34
stop,-150.0,770.7038408029458,260.8654398067342,stop-respond,,34
go,,,,go,628.2175177890608,34
go,,,,go,309.06699192448616,34
go,,,,go,452.94939358807846,34
go,,,,go,451.9932665522038,34
stop,-200.0,668.7724516691892,183.81807647404506,stop-respond,,34
go,,,,go,747.3939399010699,34
go,,,,go,543.36514673861,34
go,,,,go,581.2400637691239,34
go,,,,go,610.9121353022607,34
stop,-250.0,513.3214501685572,490.69873746623773,stop-respond,,34
go,,,,go,545.0494236187157,35
go,,,,go,432.40190980779033,35
go,,,,go,849.8005416041069,35
go,,,,go,521.99142516466,35
stop,200.0,430.0341739851843,154.23959845988804,stop-respond,,35
go,,,,go,982.833532805601,35
go,,,,go,800.6010121454481,35
go,,,,go,994.4337895753724,35
go,,,,go,678.8614392467349,35
stop,150.0,824.5166414968185,77.16371580048991,stop-respond,,35
go,,,,go,950.282489539394,35
go,,,,go,422.7208543639633,35
go,,,,go,530.2089832851195,35
go,,,,go,496.4548736670148,35
stop,100.0,703.5967109273199,273.24119289996156,stop-respond,,35
go,,,,go,725.609455824677,35
go,,,,go,726.4871927723657,35
go,,,,go,599.2904973456635,35
go,,,,go,656.5110831029912,35
stop,50.0,524.2444373564364,140.3905101679618,stop-respond,,35
go,,,,go,392.80033840668875,35
go,,,,go,708.3370919030461,35
go,,,,go,334.64494224582427,35
go,,,,go,534.7995030165613,35
stop,0.0,596.3137685869706,-67.87766793276678,stop-respond,,35
go,,,,go,490.60340353890564,35
go,,,,go,385.67904736574764,35
go,,,,go,703.6349643861763,35
go,,,,go,580.0756714789826,35
stop,-50.0,560.2268003215158,132.63206802519656,stop-respond,,35
go,,,,go,638.512307484548,35
go,,,,go,641.8112886720822,35
go,,,,go,467.3911746517295,35
go,,,,go,395.4405705209743,35
stop,-100.0,522.9059277005937,364.042601907844,stop-respond,,35
go,,,,go,771.2772878838455,35
go,,,,go,608.8673270382361,35
go,,,,go,594.4120253038875,35
go,,,,go,545.0011419050196,35
stop,-150.0,559.4368527466653,-18.842059239079518,stop-respond,,35
go,,,,go,877.1546029335047,35
go,,,,go,509.68356544728897,35
go,,,,go,517.051929167872,35
go,,,,go,493.2214513873893,35
stop,-200.0,598.3528593907942,228.27689534991876,stop-respond,,35
go,,,,go,603.8497895931142,35
go,,,,go,661.2570652536513,35
go,,,,go,894.5077187071316,35
go,,,,go,356.00285043072483,35
stop,-250.0,537.7163967349699,-196.0245012124447,stop-respond,,35
go,,,,go,822.705976745021,36
go,,,,go,746.3560812212488,36
go,,,,go,635.077054319453,36
go,,,,go,326.26255914899593,36
stop,200.0,344.44892176587734,184.31422039437498,stop-respond,,36
go,,,,go,280.38768602252287,36
go,,,,go,173.0978832920554,36
go,,,,go,572.1417319725155,36
go,,,,go,743.6384829377837,36
stop,150.0,,-9.572497719789368,successful inhibition,,36
go,,,,go,337.48351395129527,36
go,,,,go,332.58550654566295,36
go,,,,go,774.3667381979633,36
go,,,,go,894.863753744326,36
stop,200.0,,163.73042918866955,successful inhibition,,36
go,,,,go,324.782500518764,36
go,,,,go,513.0129782690447,36
go,,,,go,579.7733197629343,36
go,,,,go,1050.9763420805575,36
stop,250.0,350.0430374301289,323.83809412242044,stop-respond,,36
go,,,,go,236.20601046286995,36
go,,,,go,615.3677200985204,36
go,,,,go,570.2073564973944,36
go,,,,go,253.8985163158291,36
stop,200.0,,-85.86143402637632,successful inhibition,,36
go,,,,go,734.5794873873588,36
go,,,,go,503.9606853009826,36
go,,,,go,420.2178419611488,36
go,,,,go,-38.70669751598376,36
stop,250.0,449.1266777200841,326.0596760410597,stop-respond,,36
go,,,,go,423.0555524753776,36
go,,,,go,354.19557874862596,36
go,,,,go,633.223435603388,36
go,,,,go,758.1603483152577,36
stop,200.0,,29.679007242151386,successful inhibition,,36
go,,,,go,373.74225785811706,36
go,,,,go,744.160710357906,36
go,,,,go,670.4352116367374,36
go,,,,go,486.07062010611793,36
stop,250.0,,105.11946736638473,successful inhibition,,36
go,,,,go,370.2362330240365,36
go,,,,go,254.82439587264324,36
go,,,,go,728.1464428919688,36
go,,,,go,581.8465071991928,36
stop,300.0,,293.543539703868,successful inhibition,,36
go,,,,go,578.8610402991592,36
go,,,,go,465.61980521419866,36
go,,,,go,1023.6708028074503,36
go,,,,go,486.6423453943976,36
stop,350.0,444.8073109610432,370.53456174600376,stop-respond,,36
go,,,,go,393.51672930944414,37
go,,,,go,602.5388345803835,37
go,,,,go,610.8509821706618,37
go,,,,go,362.08663071605696,37
stop,200.0,,308.0293168510368,successful inhibition,,37
go,,,,go,691.7871840621991,37
go,,,,go,650.722816608258,37
go,,,,go,556.0482736390866,37
go,,,,go,639.408146525793,37
stop,250.0,504.88277516556593,238.40332080591335,stop-respond,,37
go,,,,go,629.6192714361654,37
go,,,,go,452.7977483762718,37
go,,,,go,520.1480844850581,37
go,,,,go,499.7213615968582,37
stop,200.0,467.52341802055196,248.816933157825,stop-respond,,37
go,,,,go,498.25349580274434,37
go,,,,go,617.3664444857812,37
go,,,,go,590.6558014729853,37
go,,,,go,484.56905444017553,37
stop,150.0,365.43337699570947,306.89035680128137,stop-respond,,37
go,,,,go,486.65851557348293,37
go,,,,go,694.8784855535474,37
go,,,,go,776.0714250578226,37
go,,,,go,555.4685511699943,37
stop,100.0,,300.8948604244564,successful inhibition,,37
go,,,,go,465.0831042009347,37
go,,,,go,386.0933204048359,37
go,,,,go,745.2862186747934,37
go,,,,go,631.2345461750012,37
stop,150.0,444.10229012267513,238.78295023616494,stop-respond,,37
go,,,,go,727.812052475758,37
go,,,,go,546.257857184102,37
go,,,,go,744.1175485710453,37
go,,,,go,473.7534642785663,37
stop,100.0,746.5860808731044,288.0936722317156,stop-respond,,37
go,,,,go,667.7731840763909,37
go,,,,go,607.175051956631,37
go,,,,go,625.6415409078993,37
go,,,,go,538.5610986423197,37
stop,50.0,,357.1293221278799,successful inhibition,,37
go,,,,go,451.17752100491714,37
go,,,,go,521.5729031474806,37
go,,,,go,448.82074672856595,37
go,,,,go,446.2753837632892,37
stop,100.0,916.397568075818,238.81415422078246,stop-respond,,37
go,,,,go,661.0123591516747,37
go,,,,go,635.5834448580263,37
go,,,,go,879.6702316713576,37
go,,,,go,553.8957543125565,37
stop,50.0,522.7580673757288,274.1663630975772,stop-respond,,37
go,,,,go,664.8186570020728,38
go,,,,go,568.4700923891468,38
go,,,,go,459.0211661451665,38
go,,,,go,456.74966667967004,38
stop,200.0,520.2648074653084,287.8136197155332,stop-respond,,38
go,,,,go,558.2600437902155,38
go,,,,go,764.0752042192071,38
go,,,,go,599.1553767075267,38
go,,,,go,522.9775755220965,38
stop,150.0,569.3150959522418,188.91534933480204,stop-respond,,38
go,,,,go,521.8665458952003,38
go,,,,go,479.7720516499541,38
go,,,,go,673.5387950139593,38
go,,,,go,513.9244341614612,38
stop,100.0,714.058702241931,272.5190089504198,stop-respond,,38
go,,,,go,639.0074724873754,38
go,,,,go,616.0393924661234,38
go,,,,go,713.1965148650276,38
go,,,,go,622.1928587602587,38
stop,50.0,447.2276059314849,195.658438998152,stop-respond,,38
go,,,,go,793.5119097032986,38
go,,,,go,672.8791596152889,38
go,,,,go,707.7742934619005,38
go,,,,go,657.1374955100059,38
stop,0.0,365.3964958594687,289.2195333865089,stop-respond,,38
go,,,,go,727.4089936518017,38
go,,,,go,644.9382919929916,38
go,,,,go,447.79924503808263,38
go,,,,go,268.15314674442993,38
stop,-50.0,487.7581044395258,281.4668558830815,stop-respond,,38
go,,,,go,490.2381668700418,38
go,,,,go,596.124372444316,38
go,,,,go,469.303079900374,38
go,,,,go,805.2956391618554,38
stop,-100.0,507.42405417919235,200.27832516643176,stop-respond,,38
go,,,,go,533.1483632152168,38
go,,,,go,565.9194514285584,38
go,,,,go,529.5682654743347,38
go,,,,go,820.1596272621236,38
stop,-150.0,495.30276459869947,187.1108108792339,stop-respond,,38
go,,,,go,540.2625723615442,38
go,,,,go,461.7284873796282,38
go,,,,go,540.8504730422003,38
go,,,,go,444.4881105890334,38
stop,-200.0,688.1634405798942,371.3550534536247,stop-respond,,38
go,,,,go,496.83534152116135,38
go,,,,go,478.67846497298785,38
go,,,,go,592.3909442169207,38
go,,,,go,496.76088806306365,38
stop,-250.0,456.90929090478437,468.0818330776781,stop-respond,,38
go,,,,go,347.85890224755326,39
go,,,,go,528.4416466624859,39
go,,,,go,406.4708434140034,39
go,,,,go,564.5748204720117,39
stop,200.0,315.90219954203354,454.01783602738135,stop-respond,,39
go,,,,go,636.4240026491145,39
go,,,,go,584.674718158158,39
go,,,,go,486.02788512308064,39
go,,,,go,758.0325484127786,39
stop,150.0,,251.75116139146473,successful inhibition,,39
go,,,,go,410.1521185055314,39
go,,,,go,363.33308491656516,39
go,,,,go,581.4309333137412,39
go,,,,go,426.7654584036767,39
stop,200.0,373.27644645526624,323.57016551943093,stop-respond,,39
go,,,,go,434.84516399192717,39
go,,,,go,442.53617766740217,39
go,,,,go,749.141760430422,39
