trial_type,ssd,observed_rt,ss_rt,outcome,rt,participant_id
go,,,,go,515.5376221837876,25
go,,,,go,440.4756180250451,25
go,,,,go,392.6807888738535,25
go,,,,go,425.89646151604506,25
stop,150.0,561.1457751208737,227.6145070506698,stop-respond,,25
go,,,,go,488.1802593670042,25
go,,,,go,632.9981352584326,25
go,,,,go,315.8777614723265,25
go,,,,go,332.43100307347265,25
stop,100.0,538.806108151688,242.11466030206805,stop-respond,,25
go,,,,go,579.4463494352877,25
go,,,,go,609.0992581983503,25
go,,,,go,663.5095801215836,25
go,,,,go,492.17524783032667,25
stop,50.0,623.2724726113473,229.06685841524808,stop-respond,,25
go,,,,go,488.2607579708181,25
go,,,,go,561.8806051017851,25
go,,,,go,486.8966566964823,25
go,,,,go,527.8716742349445,25
stop,0.0,677.4992603575669,689.0615926446956,stop-respond,,25
go,,,,go,511.19975543457787,25
go,,,,go,511.54269460407363,25
go,,,,go,450.06781506148883,25
go,,,,go,243.47866688594118,25
stop,-50.0,,241.28491525860665,successful inhibition,,25
go,,,,go,640.3922975949429,25
go,,,,go,373.2251500705988,25
go,,,,go,718.0974656774263,25
go,,,,go,681.1804170418745,25
stop,0.0,,332.99478499280235,successful inhibition,,25
go,,,,go,473.8542764326777,25
go,,,,go,616.9685444084762,25
go,,,,go,530.6328831646506,25
go,,,,go,305.60722127735613,25
stop,50.0,501.076515918339,358.21418190255315,stop-respond,,25
go,,,,go,414.7365142376355,25
go,,,,go,533.2971311163669,25
go,,,,go,591.4726796230634,25
go,,,,go,610.832758162793,25
stop,0.0,731.7754766226262,306.58275058522145,stop-respond,,25
go,,,,go,827.1631640230553,25
go,,,,go,592.7594876131308,25
go,,,,go,357.1560555963362,25
go,,,,go,571.4208273361781,25
stop,-50.0,921.8603241576278,203.93580002370356,stop-respond,,25
go,,,,go,608.0418888239343,26
go,,,,go,690.0532785413347,26
go,,,,go,565.5555546195609,26
go,,,,go,659.6073469650819,26
stop,200.0,559.2023390599037,397.12492586686534,stop-respond,,26
go,,,,go,463.66379248880946,26
go,,,,go,486.83788518848144,26
go,,,,go,440.2854851085425,26
go,,,,go,569.9409441669919,26
stop,150.0,,180.12649485951067,successful inhibition,,26
go,,,,go,545.9544511755856,26
go,,,,go,530.0116236050353,26
go,,,,go,711.9350733014353,26
go,,,,go,641.9009866207058,26
stop,200.0,532.3414548122412,381.585750047767,stop-respond,,26
go,,,,go,454.9867225550228,26
go,,,,go,472.89243774051715,26
go,,,,go,542.2530874287686,26
go,,,,go,560.9015815300711,26
stop,150.0,,447.1197212038263,successful inhibition,,26
go,,,,go,492.0004706716297,26
go,,,,go,976.375035052447,26
go,,,,go,464.52246840289473,26
go,,,,go,613.7690263488828,26
stop,200.0,,308.7751150038475,successful inhibition,,26
go,,,,go,653.1676081434971,26
go,,,,go,511.44851573892447,26
go,,,,go,605.4048306733349,26
go,,,,go,558.4239098061062,26
stop,250.0,,279.6190551611504,successful inhibition,,26
go,,,,go,448.9578850809835,26
go,,,,go,530.2652513829265,26
go,,,,go,601.6041011581196,26
go,,,,go,583.2970218781146,26
stop,300.0,,251.88303525256134,successful inhibition,,26
go,,,,go,459.39143031527857,26
go,,,,go,575.6216462908203,26
go,,,,go,608.2470717985693,26
go,,,,go,529.2414112927694,26
stop,350.0,543.460384595609,296.98241143887765,stop-respond,,26
go,,,,go,499.4657253452912,26
go,,,,go,520.3986869905481,26
go,,,,go,479.95303787366953,26
go,,,,go,511.3480471121329,26
stop,300.0,448.74519499505305,151.22555886417493,stop-respond,,26
go,,,,go,593.5307195814147,26
go,,,,go,694.6763450042163,26
go,,,,go,622.344169216653,26
go,,,,go,534.0122554128867,26
stop,250.0,563.7736710733487,338.10151923766796,stop-respond,,26
go,,,,go,505.68717910490983,27
go,,,,go,612.6284153631822,27
go,,,,go,563.3362829975308,27
go,,,,go,633.5435343898345,27
stop,200.0,,281.8890414261939,successful inhibition,,27
go,,,,go,492.80567236697954,27
go,,,,go,465.34216628835463,27
go,,,,go,556.8758461154432,27
go,,,,go,564.0690106857132,27
stop,250.0,,183.26398194610684,successful inhibition,,27
go,,,,go,579.3644572196447,27
go,,,,go,480.26152349319216,27
go,,,,go,504.94237855337235,27
go,,,,go,450.6349732200942,27
stop,300.0,549.5681277893925,192.8201944849419,stop-respond,,27
go,,,,go,663.366080973789,27
go,,,,go,538.592159645566,27
go,,,,go,730.3081267617251,27
go,,,,go,429.3762610336742,27
stop,250.0,,263.6448097524753,successful inhibition,,27
go,,,,go,521.9352874440153,27
go,,,,go,571.2269780294887,27
go,,,,go,475.92251868596446,27
go,,,,go,605.0479938142437,27
stop,300.0,457.1058844599876,307.5852743987995,stop-respond,,27
go,,,,go,435.5013006637853,27
go,,,,go,489.324323382604,27
go,,,,go,369.95472330453936,27
go,,,,go,616.5589793548298,27
stop,250.0,628.588053396057,147.93638110986922,stop-respond,,27
go,,,,go,540.1769133748172,27
go,,,,go,465.37833072746906,27
go,,,,go,594.6832295095144,27
go,,,,go,373.1280189865534,27
stop,200.0,597.2720120646429,222.43196476728355,stop-respond,,27
go,,,,go,643.6963820351508,27
go,,,,go,664.2298700561986,27
go,,,,go,584.3305379373513,27
go,,,,go,711.9190577009858,27
stop,150.0,,305.16886822899886,successful inhibition,,27
go,,,,go,622.5209647621613,27
go,,,,go,823.5851670597499,27
go,,,,go,426.86479124870084,27
go,,,,go,394.4798324975959,27
stop,200.0,,274.09639681705835,successful inhibition,,27
go,,,,go,715.3947530008529,27
go,,,,go,558.5272570466606,27
go,,,,go,388.61266041233824,27
go,,,,go,592.6833674685538,27
stop,250.0,371.40427279761604,220.85113345133647,stop-respond,,27
go,,,,go,563.2458154489477,28
go,,,,go,389.7473605386464,28
go,,,,go,694.3558276852966,28
go,,,,go,200.70274640129412,28
stop,200.0,581.0145498522202,148.46468306958354,stop-respond,,28
go,,,,go,439.2370315238862,28
go,,,,go,834.5536428321532,28
go,,,,go,271.6056411674198,28
go,,,,go,498.9926374928652,28
stop,150.0,688.0546596672871,155.00088344970683,stop-respond,,28
go,,,,go,878.2028899011248,28
go,,,,go,268.2451981096694,28
go,,,,go,369.2503910618439,28
go,,,,go,1485.69590895386,28
stop,100.0,303.3368819411349,139.9335252106175,stop-respond,,28
go,,,,go,553.900967789765,28
go,,,,go,494.99517399721964,28
go,,,,go,789.3408087039222,28
go,,,,go,747.0804239281856,28
stop,50.0,931.0842856953274,138.3044964278461,stop-respond,,28
go,,,,go,642.8045866812022,28
go,,,,go,395.18841106975657,28
go,,,,go,695.5716885683689,28
go,,,,go,773.6489616526583,28
stop,0.0,744.0055676522943,134.07511325253867,stop-respond,,28
go,,,,go,550.1065263782184,28
go,,,,go,735.9087547192039,28
go,,,,go,557.294707103985,28
go,,,,go,382.16327404884566,28
stop,-50.0,360.1389601899131,112.31990360687182,stop-respond,,28
go,,,,go,558.3942991495032,28
go,,,,go,476.20210866009415,28
go,,,,go,528.9222199517023,28
go,,,,go,548.9059665615531,28
stop,-100.0,336.8724829653084,172.58771137912515,stop-respond,,28
go,,,,go,503.59135740241425,28
go,,,,go,583.2717784354177,28
go,,,,go,637.8069195487919,28
go,,,,go,194.23913454712493,28
stop,-150.0,498.37929596174445,174.0805839936907,stop-respond,,28
go,,,,go,251.61374943099838,28
go,,,,go,365.2441332576677,28
go,,,,go,535.1015828326932,28
go,,,,go,556.8851888317166,28
stop,-200.0,721.6245427804156,144.2008057023789,stop-respond,,28
go,,,,go,443.0864711709314,28
go,,,,go,620.867712328487,28
go,,,,go,725.7898084845957,28
go,,,,go,465.78300097681216,28
stop,-250.0,458.73249113456495,94.49360508052622,stop-respond,,28
go,,,,go,455.83214427466135,29
go,,,,go,919.205899077135,29
go,,,,go,952.4262283117181,29
go,,,,go,1001.6839538077684,29
stop,200.0,883.6045335459169,294.1988967804333,stop-respond,,29
go,,,,go,654.3835417456826,29
go,,,,go,715.1842618558678,29
go,,,,go,792.9515600698508,29
go,,,,go,544.2273339891688,29
stop,150.0,1011.8617660786597,359.7123545468578,stop-respond,,29
go,,,,go,800.3218912602626,29
go,,,,go,1191.1516175015026,29
go,,,,go,647.1225514793713,29
go,,,,go,1054.0773848470558,29
stop,100.0,1013.8436778336358,331.03795854578306,stop-respond,,29
go,,,,go,575.0744780937746,29
go,,,,go,557.8281763449618,29
go,,,,go,700.4117688444169,29
go,,,,go,733.0752692319874,29
stop,50.0,982.2873360599933,213.60604857410755,stop-respond,,29
go,,,,go,757.5887671320359,29
go,,,,go,604.2955645666888,29
go,,,,go,497.8088241873736,29
go,,,,go,673.615786666546,29
stop,0.0,443.95624410788673,296.75225421291054,stop-respond,,29
go,,,,go,959.423961747867,29
go,,,,go,483.56188224588203,29
go,,,,go,1024.1172813947037,29
go,,,,go,1164.2414815193983,29
stop,-50.0,909.6624398196121,244.01485668044486,stop-respond,,29
go,,,,go,692.588722865353,29
go,,,,go,622.1103420324202,29
go,,,,go,916.7606880935881,29
go,,,,go,423.0504043333393,29
stop,-100.0,678.9231032936431,351.6511522996066,stop-respond,,29
go,,,,go,657.2592340097336,29
go,,,,go,1120.5958206350142,29
go,,,,go,761.481548514462,29
go,,,,go,1417.517321125004,29
stop,-150.0,692.5655658707877,431.7817359475446,stop-respond,,29
go,,,,go,802.2617110634417,29
go,,,,go,503.7098557594563,29
go,,,,go,789.7732571193897,29
go,,,,go,610.5146117084113,29
stop,-200.0,1641.078400999133,212.36327654287143,stop-respond,,29
go,,,,go,627.6221863863233,29
go,,,,go,954.8480984990418,29
go,,,,go,655.7943757497449,29
go,,,,go,477.94354204191853,29
stop,-250.0,716.8410526946029,237.3739290696353,stop-respond,,29
go,,,,go,258.4912265904839,30
go,,,,go,435.04876947725836,30
go,,,,go,344.29174160679713,30
go,,,,go,294.92379749058546,30
stop,200.0,438.52062110829496,301.5363427592373,stop-respond,,30
go,,,,go,309.32614558616064,30
go,,,,go,371.1532063707943,30
go,,,,go,412.7916703938904,30
go,,,,go,632.323074702746,30
stop,150.0,,313.7966319407354,successful inhibition,,30
go,,,,go,800.6312744803306,30
go,,,,go,639.9710585618383,30
go,,,,go,432.83513662054906,30
go,,,,go,436.4270777868656,30
stop,200.0,470.38274838632015,300.69276358348657,stop-respond,,30
go,,,,go,421.1544812295297,30
go,,,,go,701.1230935340878,30
go,,,,go,253.68395120890983,30
go,,,,go,102.81464063507855,30
stop,150.0,,443.87921065518935,successful inhibition,,30
go,,,,go,659.522894264313,30
go,,,,go,487.20246843686215,30
go,,,,go,401.9950469346914,30
go,,,,go,887.1491925827368,30
stop,200.0,,171.87739655123755,successful inhibition,,30
go,,,,go,519.3615137557067,30
go,,,,go,733.0890296937619,30
go,,,,go,469.0739659663046,30
go,,,,go,138.02924721026204,30
stop,250.0,,377.8385133574293,successful inhibition,,30
go,,,,go,556.3159321409388,30
go,,,,go,671.1910857257272,30
go,,,,go,246.434128686348,30
go,,,,go,613.84828622322,30
stop,300.0,515.4735899213266,292.4395198694422,stop-respond,,30
go,,,,go,793.2182018784132,30
go,,,,go,744.1654689007567,30
go,,,,go,633.3585194675161,30
go,,,,go,426.77503818135176,30
stop,250.0,476.7391282576826,339.93926660240686,stop-respond,,30
go,,,,go,526.2113317468385,30
go,,,,go,224.06598937127401,30
go,,,,go,507.9699382825148,30
go,,,,go,715.3477076950575,30
stop,200.0,206.44980711832335,332.3462006625815,stop-respond,,30
go,,,,go,470.8500866763728,30
go,,,,go,505.6528533579204,30
go,,,,go,314.0489829140178,30
go,,,,go,408.62598965098454,30
stop,150.0,240.09340340128975,293.4376359717466,stop-respond,,30
go,,,,go,429.3215178757328,31
go,,,,go,980.4260669023488,31
go,,,,go,771.8335374540424,31
go,,,,go,441.9125362276157,31
stop,200.0,730.0353070690057,126.40359582984628,stop-respond,,31
go,,,,go,797.421941794756,31
go,,,,go,885.7661775801223,31
go,,,,go,661.3957167907267,31
go,,,,go,900.338691381506,31
stop,150.0,347.74797583890063,154.37296658883798,stop-respond,,31
go,,,,go,632.9848951549953,31
go,,,,go,236.41599844790852,31
go,,,,go,360.0239330815656,31
go,,,,go,631.9195281468275,31
stop,100.0,501.8190669125524,390.8308977350765,stop-respond,,31
go,,,,go,458.5413943731137,31
go,,,,go,346.5924528689905,31
go,,,,go,651.9472575587529,31
go,,,,go,547.3008706922719,31
stop,50.0,,208.36910662037977,successful inhibition,,31
go,,,,go,646.0536361278296,31
go,,,,go,483.20294196862983,31
go,,,,go,689.1925069816712,31
go,,,,go,376.05714226525714,31
stop,100.0,,152.07905122344096,successful inhibition,,31
go,,,,go,496.24182671777845,31
go,,,,go,492.356585354932,31
go,,,,go,471.961383043926,31
go,,,,go,616.3358729313678,31
stop,150.0,,199.75608624688982,successful inhibition,,31
go,,,,go,697.5996699499228,31
go,,,,go,835.8670615031442,31
go,,,,go,585.609370878474,31
go,,,,go,442.8335502490527,31
stop,200.0,543.3806608066823,409.90662580310425,stop-respond,,31
go,,,,go,492.4354948296166,31
go,,,,go,538.603245579339,31
go,,,,go,130.5029957263995,31
go,,,,go,404.57794978714605,31
stop,150.0,739.6739231005309,134.25556632681906,stop-respond,,31
go,,,,go,323.64256978954234,31
go,,,,go,151.9785698471144,31
go,,,,go,985.9040425875264,31
go,,,,go,319.73787989640766,31
stop,100.0,,235.07148102915127,successful inhibition,,31
go,,,,go,612.0029733991692,31
go,,,,go,697.3135722437262,31
go,,,,go,314.3169479989687,31
go,,,,go,963.101507888832,31
stop,150.0,582.5840126902172,303.3549759269381,stop-respond,,31
go,,,,go,479.58888779970613,32
go,,,,go,636.8338931387619,32
go,,,,go,730.7374824903557,32
go,,,,go,543.9643518585367,32
stop,200.0,,180.8645891937565,successful inhibition,,32
go,,,,go,614.6181998709195,32
go,,,,go,661.408160322454,32
go,,,,go,483.13124029259086,32
go,,,,go,770.8817562242905,32
stop,250.0,485.56827255924617,211.02934759140817,stop-respond,,32
go,,,,go,483.76471283375236,32
go,,,,go,520.9867993436136,32
go,,,,go,474.0730667334133,32
go,,,,go,606.7058682291338,32
stop,200.0,530.12520190094,218.5742423236258,stop-respond,,32
go,,,,go,1040.354714846793,32
go,,,,go,568.8811603491833,32
go,,,,go,602.2936262333934,32
go,,,,go,536.8529815308731,32
stop,150.0,558.2887702028303,174.8250451131292,stop-respond,,32
go,,,,go,593.2943514335761,32
go,,,,go,725.1337880906594,32
go,,,,go,533.3989126984286,32
go,,,,go,531.7910795366847,32
stop,100.0,511.92267092838193,173.53446431163346,stop-respond,,32
go,,,,go,489.7739229778466,32
go,,,,go,648.546437413549,32
go,,,,go,574.4155288470015,32
go,,,,go,428.954964432541,32
stop,50.0,,170.07282299614434,successful inhibition,,32
go,,,,go,550.3398331786993,32
go,,,,go,443.77318927177,32
go,,,,go,487.7624294716621,32
go,,,,go,859.1315218439019,32
stop,100.0,,134.71873343443607,successful inhibition,,32
go,,,,go,523.6986121040115,32
go,,,,go,545.5913786429796,32
go,,,,go,623.3421977887714,32
go,,,,go,506.0018180530814,32
stop,150.0,,141.6748596830435,successful inhibition,,32
go,,,,go,497.83163181221545,32
go,,,,go,498.79539274413634,32
go,,,,go,543.4691525160019,32
go,,,,go,804.4149415914629,32
stop,200.0,,200.4019927496251,successful inhibition,,32
go,,,,go,501.7092005014145,32
go,,,,go,647.440894443577,32
go,,,,go,656.7495456195595,32
go,,,,go,510.45031353591924,32
stop,250.0,532.8042887999977,148.83457248031806,stop-respond,,32
go,,,,go,668.681071736197,33
go,,,,go,554.3204803329116,33
go,,,,go,290.1570182458488,33
go,,,,go,605.9615622447682,33
stop,200.0,464.10760779338773,308.20731274346895,stop-respond,,33
go,,,,go,491.02692721449534,33
go,,,,go,649.1449141457063,33
go,,,,go,285.7722466494157,33
go,,,,go,724.8537902559482,33
stop,150.0,536.0352019111895,267.6347893311465,stop-respond,,33
go,,,,go,584.4540796037181,33
go,,,,go,562.0333303444172,33
go,,,,go,247.27306408505558,33
go,,,,go,528.2633695684348,33
stop,100.0,,345.42924605765097,successful inhibition,,33
go,,,,go,332.76350636692575,33
go,,,,go,507.05196481741586,33
go,,,,go,411.5663378940775,33
go,,,,go,299.2426842110906,33
stop,150.0,,268.56328020725823,successful inhibition,,33
go,,,,go,226.41162632212476,33
go,,,,go,520.8802175905089,33
go,,,,go,366.94759812191677,33
go,,,,go,627.504503439532,33
stop,200.0,405.31345256088747,381.4429533624615,stop-respond,,33
go,,,,go,471.1375185774607,33
go,,,,go,567.8975696928522,33
go,,,,go,442.8143314414407,33
go,,,,go,369.46024275958143,33
stop,150.0,233.07329162413578,334.9540882722941,stop-respond,,33
go,,,,go,394.7863699481148,33
go,,,,go,578.9835082808311,33
go,,,,go,383.7318747786927,33
go,,,,go,546.0227753862971,33
stop,100.0,321.2818765183379,290.27170789565247,stop-respond,,33
go,,,,go,497.04899575073694,33
go,,,,go,276.43288440380167,33
go,,,,go,551.7415655774429,33
go,,,,go,556.371511626648,33
stop,50.0,516.0936031000716,273.46987812182016,stop-respond,,33
go,,,,go,271.00028283537824,33
go,,,,go,595.5540717401473,33
go,,,,go,148.44261566927895,33
go,,,,go,499.3243804090413,33
stop,0.0,357.75214947016303,270.1647856368498,stop-respond,,33
go,,,,go,433.41726886077674,33
go,,,,go,264.66288222898896,33
go,,,,go,148.09652194079956,33
go,,,,go,558.2642328539567,33
stop,-50.0,520.6574608046176,322.373995402685,stop-respond,,33
go,,,,go,608.1735069607672,34
go,,,,go,500.75198161881536,34
go,,,,go,607.9095487386819,34
go,,,,go,385.7754509385403,34
stop,200.0,759.3080424396476,203.48968779438368,stop-respond,,34
go,,,,go,937.3110786077268,34
go,,,,go,647.8500609367892,34
go,,,,go,531.0413408148564,34
go,,,,go,857.8808892593454,34
stop,150.0,344.55915154584636,180.4267158969393,stop-respond,,34
go,,,,go,582.9090391832668,34
go,,,,go,378.64895463245125,34
go,,,,go,511.6785079931574,34
go,,,,go,623.7336618969883,34
stop,100.0,843.5417991845266,365.05109695604233,stop-respond,,34
go,,,,go,755.7302837218583,34
go,,,,go,305.91037067832934,34
go,,,,go,481.7959220091564,34
go,,,,go,862.1348195142959,34
stop,50.0,603.7379791901284,189.72937390753302,stop-respond,,34
go,,,,go,600.292605364343,34
go,,,,go,683.0422598720111,34
go,,,,go,642.0644133787175,34
go,,,,go,632.0838709387208,34
stop,0.0,703.248314937396,165.575922077274,stop-respond,,34
go,,,,go,727.0552976221207,34
go,,,,go,521.2431318876874,34
go,,,,go,581.9243821631113,34
go,,,,go,600.9343996379728,34
stop,-50.0,598.22191516374,145.8840491853486,stop-respond,,34
go,,,,go,301.2575718093018,34
go,,,,go,402.7068376161898,34
go,,,,go,548.0050730849214,34
go,,,,go,433.45123863456723,34
stop,-100.0,748.5644475398142,205.09123589717996,stop-respond,,34
go,,,,go,505.5305461556767,34
go,,,,go,533.8940394369837,34
go,,,,go,876.6849869845091,34
go,,,,go,647.1501416412763,34
stop,-150.0,150.2393241236946,192.63282068562327,stop-respond,,34
go,,,,go,822.2091680294121,34
go,,,,go,710.6250757554553,34
go,,,,go,593.3774776818963,34
go,,,,go,630.8378968000877,34
stop,-200.0,289.07310847601605,211.06638226922894,stop-respond,,34
go,,,,go,873.8483486958745,34
go,,,,go,357.2400690596056,34
go,,,,go,441.8475976805588,34
go,,,,go,688.9409387041707,34
stop,-250.0,702.0270371786803,247.59632275439378,stop-respond,,34
go,,,,go,608.3516461518614,35
go,,,,go,516.8431053758515,35
go,,,,go,556.2915940109941,35
go,,,,go,608.0767870280481,35
stop,200.0,733.4091875834481,139.29458383722067,stop-respond,,35
go,,,,go,629.6561280361483,35
go,,,,go,581.0479794863795,35
go,,,,go,438.37609776578677,35
go,,,,go,727.4524713006933,35
stop,150.0,640.3896395193258,187.57619539882143,stop-respond,,35
go,,,,go,939.7391677176083,35
go,,,,go,461.94875604664907,35
go,,,,go,569.6670212645412,35
go,,,,go,479.70763276463475,35
stop,100.0,471.68818594912545,210.98468921999597,stop-respond,,35
go,,,,go,441.51956728534384,35
go,,,,go,443.49738672386945,35
go,,,,go,388.8987931905726,35
go,,,,go,939.6152203491336,35
stop,50.0,698.3894923602811,-81.86384939904586,stop-respond,,35
go,,,,go,680.5243368169631,35
go,,,,go,531.826336988149,35
go,,,,go,485.7093261540824,35
go,,,,go,710.2125608325172,35
stop,0.0,644.9098849370812,383.9506084595575,stop-respond,,35
go,,,,go,780.6672167569025,35
go,,,,go,565.6521106208631,35
go,,,,go,469.4067313750149,35
go,,,,go,725.8623526186426,35
stop,-50.0,830.2995921466152,281.67122455252667,stop-respond,,35
go,,,,go,731.9624817268952,35
go,,,,go,799.8815241947473,35
go,,,,go,472.45119039690866,35
go,,,,go,703.4669675053885,35
stop,-100.0,447.67888716003273,140.46075264757042,stop-respond,,35
go,,,,go,552.8029574978962,35
go,,,,go,398.79210393875064,35
go,,,,go,513.9300888302103,35
go,,,,go,404.88935158457446,35
stop,-150.0,741.6674689809928,148.66177408921394,stop-respond,,35
go,,,,go,723.0458290860665,35
go,,,,go,408.8518738807282,35
go,,,,go,611.560464994434,35
go,,,,go,738.2011148001488,35
stop,-200.0,737.5652158472747,114.96187880001035,stop-respond,,35
go,,,,go,626.0381953442903,35
go,,,,go,427.808944089994,35
go,,,,go,548.4058618310831,35
go,,,,go,745.881649308658,35
stop,-250.0,539.7681200533896,31.74339199855997,stop-respond,,35
go,,,,go,-8.308344745846625,36
go,,,,go,281.645485007851,36
go,,,,go,395.8176730065634,36
go,,,,go,949.206743502885,36
stop,200.0,,-78.26721574164998,successful inhibition,,36
go,,,,go,850.3990272268279,36
go,,,,go,433.6452528315171,36
go,,,,go,829.0463270885045,36
go,,,,go,823.8995526289782,36
stop,250.0,,200.11931597460685,successful inhibition,,36
go,,,,go,478.55971773300826,36
go,,,,go,586.3107651753435,36
go,,,,go,231.31848073950044,36
go,,,,go,171.0594451435775,36
stop,300.0,330.89499922752685,379.1875435685728,stop-respond,,36
go,,,,go,498.409376589845,36
go,,,,go,507.3154339110839,36
go,,,,go,759.058961022248,36
go,,,,go,569.1813103128659,36
stop,250.0,,111.6645525117019,successful inhibition,,36
go,,,,go,534.3060163033686,36
go,,,,go,589.6104164201703,36
go,,,,go,478.47467097596467,36
go,,,,go,1220.3860355964875,36
stop,300.0,,75.45169008336313,successful inhibition,,36
go,,,,go,598.5555578633955,36
go,,,,go,392.0207928109589,36
go,,,,go,196.29893812859558,36
go,,,,go,765.7675049379802,36
stop,350.0,260.0520862681415,398.6737721072826,stop-respond,,36
go,,,,go,675.1192467772146,36
go,,,,go,120.07464685898975,36
go,,,,go,585.0896113507804,36
go,,,,go,658.3017313920839,36
stop,300.0,,297.0133276138621,successful inhibition,,36
go,,,,go,618.9879710239808,36
go,,,,go,460.37712659501284,36
go,,,,go,182.63610362342428,36
go,,,,go,380.8572928951747,36
stop,350.0,584.7010886334692,319.75321477480645,stop-respond,,36
go,,,,go,472.91740922664826,36
go,,,,go,507.7907784739557,36
go,,,,go,504.9041796872654,36
go,,,,go,231.87545488325912,36
stop,300.0,,66.74949068612172,successful inhibition,,36
go,,,,go,448.47286799448955,36
go,,,,go,245.86505044339057,36
go,,,,go,704.6828684980926,36
go,,,,go,1081.9131758385352,36
stop,350.0,,11.54044619064615,successful inhibition,,36
go,,,,go,540.0059208932349,37
go,,,,go,656.6367123579494,37
go,,,,go,569.7080465193075,37
go,,,,go,584.3323661010388,37
stop,200.0,563.9928058265407,300.9503111809938,stop-respond,,37
go,,,,go,519.4979604036201,37
go,,,,go,642.535832661554,37
go,,,,go,634.0420044876697,37
go,,,,go,629.3537089745782,37
stop,150.0,352.0521102990401,362.15229120290877,stop-respond,,37
go,,,,go,729.915070563243,37
go,,,,go,305.6557837244295,37
go,,,,go,395.8156573245982,37
go,,,,go,525.4534496482096,37
stop,100.0,,268.03191055229865,successful inhibition,,37
go,,,,go,512.863009220276,37
go,,,,go,518.2161004638209,37
go,,,,go,881.4952353877873,37
go,,,,go,444.6863113802136,37
stop,150.0,594.9562529925288,293.82165432977877,stop-respond,,37
go,,,,go,352.7945139431921,37
go,,,,go,471.9813524560545,37
go,,,,go,569.1458746959909,37
go,,,,go,578.6249244472706,37
stop,100.0,,345.42825682471533,successful inhibition,,37
go,,,,go,406.51182079724356,37
go,,,,go,558.5107237860445,37
go,,,,go,779.4191240540242,37
go,,,,go,355.4986816867349,37
stop,150.0,,283.5385442566892,successful inhibition,,37
go,,,,go,740.0692417808366,37
go,,,,go,410.8659916783323,37
go,,,,go,551.2870243948835,37
go,,,,go,366.67915945429183,37
stop,200.0,388.87630484493246,235.68551610455012,stop-respond,,37
go,,,,go,544.7987049570711,37
go,,,,go,553.0100448607778,37
go,,,,go,569.0259241845225,37
go,,,,go,514.8545322201014,37
stop,150.0,348.67074342506567,232.981580572986,stop-respond,,37
go,,,,go,546.2605682584806,37
go,,,,go,451.83540555297776,37
go,,,,go,424.35002111411814,37
go,,,,go,467.11710958447236,37
stop,100.0,561.1089399330083,317.21583868473374,stop-respond,,37
go,,,,go,524.7399938765877,37
go,,,,go,790.899397991762,37
go,,,,go,838.5252519878754,37
go,,,,go,537.6772296860803,37
stop,50.0,,311.8901189160705,successful inhibition,,37
go,,,,go,744.2585577549088,38
go,,,,go,497.99621668700865,38
go,,,,go,624.1587496406006,38
go,,,,go,439.8530995652551,38
stop,200.0,554.2310816688781,222.55766088217004,stop-respond,,38
go,,,,go,536.4079135070459,38
go,,,,go,644.0046133654845,38
go,,,,go,593.5984746039691,38
go,,,,go,539.7250150643115,38
stop,150.0,703.6994339060482,194.65686746827993,stop-respond,,38
go,,,,go,569.9012512736429,38
go,,,,go,700.1896215464897,38
go,,,,go,515.207511901269,38
go,,,,go,381.78865602857644,38
stop,100.0,657.6492531469102,234.2403857006114,stop-respond,,38
go,,,,go,629.1458827303798,38
go,,,,go,563.9735024854612,38
go,,,,go,491.0853808955488,38
go,,,,go,496.73724797244716,38
stop,50.0,599.7358579377385,209.55401450333497,stop-respond,,38
go,,,,go,577.6805629405418,38
go,,,,go,593.6001803085032,38
go,,,,go,780.7267807786282,38
go,,,,go,555.2550026021786,38
stop,0.0,652.4617737368166,625.2213292638519,stop-respond,,38
go,,,,go,714.6939233109679,38
go,,,,go,720.0558174195501,38
go,,,,go,569.2604227018276,38
go,,,,go,569.8256647809833,38
stop,-50.0,641.3378005515407,320.55572501080667,stop-respond,,38
go,,,,go,507.6820409357914,38
go,,,,go,508.5236432892345,38
go,,,,go,555.7584296747877,38
go,,,,go,549.0466586186624,38
stop,-100.0,447.64206484825286,238.90295352909658,stop-respond,,38
go,,,,go,656.1569427337755,38
go,,,,go,580.4666127594087,38
go,,,,go,539.0332059844739,38
go,,,,go,727.4734085284448,38
stop,-150.0,361.18950137403897,222.5441826797761,stop-respond,,38
go,,,,go,525.8943859290607,38
go,,,,go,539.9224196824372,38
go,,,,go,342.77637010592355,38
go,,,,go,605.664753127802,38
stop,-200.0,541.5336976865768,171.7145497329103,stop-respond,,38
go,,,,go,683.6831445454646,38
go,,,,go,695.7235725662197,38
go,,,,go,392.5812689774933,38
go,,,,go,638.6368851644146,38
stop,-250.0,639.0411604033915,168.45950886012002,stop-respond,,38
go,,,,go,336.54288773610904,39
go,,,,go,361.77887032586057,39
go,,,,go,720.2045302357919,39
go,,,,go,737.7669034055127,39
stop,200.0,411.27547853070394,451.3889975614561,stop-respond,,39
go,,,,go,450.8103688492246,39
go,,,,go,551.9817890780325,39
go,,,,go,446.5528160266746,39
go,,,,go,509.4614966073367,39
stop,150.0,,248.29288601363882,successful inhibition,,39
go,,,,go,616.561790773845,39
go,,,,go,529.5661413700842,39
go,,,,go,561.3888668602622,39
go,,,,go,467.56562565990777,39
stop,200.0,502.2707178555902,317.8548306990875,stop-respond,,39
go,,,,go,294.43830347169916,39
