trial_type,ssd,observed_rt,ss_rt,outcome,participant_id
go,,446.63352604063664,,go,15
go,,556.3667472447564,,go,15
go,,979.6513960996785,,go,15
stop,160.0,,150.5155250578748,successful inhibition,15
go,,615.0836521628953,,go,15
go,,650.7608082818872,,go,15
go,,471.915669788537,,go,15
go,,358.26970818000876,,go,15
stop,320.0,686.4773023921822,392.3303678023615,stop-respond,15
go,,604.1154657345724,,go,15
go,,666.9701167297037,,go,15
go,,447.4904516902338,,go,15
go,,591.8240137755358,,go,15
stop,480.0,458.96959677406153,83.84714392712672,stop-respond,15
go,,484.76128662746675,,go,15
go,,712.9070927630395,,go,15
go,,738.7587177960866,,go,15
go,,628.3124174834744,,go,15
stop,240.0,596.9076136470934,492.00833835492944,stop-respond,15
go,,446.84635787390454,,go,15
go,,529.6237633066171,,go,15
go,,1257.6770407181052,,go,15
go,,675.3643864475077,,go,15
stop,160.0,,265.01010422383246,successful inhibition,15
go,,649.0853739219722,,go,15
go,,754.961167020359,,go,15
go,,635.2303222941717,,go,15
go,,674.0496274510039,,go,15
stop,480.0,532.0957611372099,202.20721225806608,stop-respond,15
go,,527.503080029022,,go,15
go,,734.8516094762083,,go,15
go,,522.7888235927301,,go,15
go,,602.73094316544,,go,15
stop,480.0,564.7866105295735,196.7714881146632,stop-respond,15
go,,666.2206908110137,,go,15
go,,626.4507127556649,,go,15
go,,436.5053612902981,,go,15
go,,660.454953876888,,go,15
stop,80.0,314.5557315513667,253.4511318095984,stop-respond,15
go,,780.7645796624179,,go,15
go,,745.5813715986185,,go,15
go,,570.2654079912159,,go,15
go,,545.6720434867169,,go,15
stop,160.0,,160.2341572723532,successful inhibition,15
go,,469.52077538912823,,go,15
go,,609.6691486685838,,go,15
go,,597.3087351499543,,go,15
go,,657.0293957455048,,go,15
stop,480.0,539.5775711039855,197.75311088171358,stop-respond,15
go,,467.088364911737,,go,16
go,,619.9738512033698,,go,16
go,,657.7425319739799,,go,16
go,,607.9295131049155,,go,16
stop,480.0,902.045811433235,191.51587412662718,stop-respond,16
go,,852.6939626540935,,go,16
go,,806.7224823693227,,go,16
go,,552.1764160357255,,go,16
go,,566.6706095601378,,go,16
stop,240.0,768.324494959973,149.39447967201343,stop-respond,16
go,,339.8150588937675,,go,16
go,,830.4306216185886,,go,16
go,,416.7607028930461,,go,16
go,,529.5433935881334,,go,16
stop,320.0,1091.4666279421656,292.23629452986165,stop-respond,16
go,,326.90910699596714,,go,16
go,,379.11509050076006,,go,16
go,,443.19276500385837,,go,16
go,,331.1182589923909,,go,16
stop,480.0,769.5030908434097,260.47769450760165,stop-respond,16
go,,874.1898261173815,,go,16
go,,742.8104800222306,,go,16
go,,685.5529197137108,,go,16
go,,421.5760319521439,,go,16
stop,400.0,737.2416101490505,180.38357388781083,stop-respond,16
go,,46.3369748574479,,go,16
go,,656.2934679115222,,go,16
go,,775.4225394077636,,go,16
go,,821.8760458829706,,go,16
stop,480.0,906.7496245889373,171.38895215180094,stop-respond,16
go,,395.6204387170811,,go,16
go,,415.94563141567914,,go,16
go,,763.884686758907,,go,16
go,,878.1782004021545,,go,16
stop,80.0,325.9428663283347,205.2272779586129,stop-respond,16
go,,858.4112261442274,,go,16
go,,343.7765254692856,,go,16
go,,645.0592254095283,,go,16
go,,894.0396495151067,,go,16
stop,480.0,462.7277210807831,356.8710837186964,stop-respond,16
go,,291.4520434310772,,go,16
go,,626.3105864408539,,go,16
go,,493.09386373909996,,go,16
go,,406.27710134627296,,go,16
stop,320.0,656.4532347878129,233.69263530780785,stop-respond,16
go,,717.3988518464803,,go,16
go,,164.84433175945736,,go,16
go,,597.1616829041461,,go,16
go,,597.211281218051,,go,16
stop,320.0,612.191507092948,120.55164917035356,stop-respond,16
go,,432.95354060505156,,go,17
go,,519.9870985194866,,go,17
go,,424.8545097403802,,go,17
go,,505.7391330148967,,go,17
stop,400.0,359.9489390608084,152.5691742394562,stop-respond,17
go,,442.097205251591,,go,17
go,,569.0278306377791,,go,17
go,,268.2507404467135,,go,17
go,,724.6533795818068,,go,17
stop,160.0,,160.447195251095,successful inhibition,17
go,,147.13951135535405,,go,17
go,,475.5071307308319,,go,17
go,,465.62760624499725,,go,17
go,,614.4166381989185,,go,17
stop,320.0,416.101567880205,199.1952625540924,stop-respond,17
go,,371.894179966981,,go,17
go,,328.1220952678807,,go,17
go,,567.6924459878725,,go,17
go,,432.86474324498715,,go,17
stop,400.0,471.02169621598426,161.91567006327875,stop-respond,17
go,,522.5976380010147,,go,17
go,,479.96009530793464,,go,17
go,,376.4079524646439,,go,17
go,,558.3366009784482,,go,17
stop,80.0,,172.60307133635598,successful inhibition,17
go,,469.94981132618705,,go,17
go,,482.0618644203682,,go,17
go,,803.6308389021481,,go,17
go,,465.69787977555654,,go,17
stop,480.0,488.5931166689295,186.91883983996607,stop-respond,17
go,,217.23434601759882,,go,17
go,,595.6973165073987,,go,17
go,,367.0364134100213,,go,17
go,,364.91098294626715,,go,17
stop,80.0,,201.1709906499614,successful inhibition,17
go,,665.4379210235169,,go,17
go,,584.3530169701726,,go,17
go,,477.58584898997503,,go,17
go,,457.0710781166356,,go,17
stop,320.0,395.8296318787833,209.54305163791813,stop-respond,17
go,,209.77967808072037,,go,17
go,,375.81284194072987,,go,17
go,,353.821520993817,,go,17
go,,530.0261305267973,,go,17
stop,160.0,,151.99600823195237,successful inhibition,17
go,,485.48920191597824,,go,17
go,,684.8955068323567,,go,17
go,,422.34190056365435,,go,17
go,,434.08239496055035,,go,17
stop,400.0,425.9860178354292,221.394546613264,stop-respond,17
go,,930.2894053193622,,go,18
go,,808.2427774965689,,go,18
go,,671.46870583066,,go,18
go,,917.1423833215023,,go,18
stop,320.0,837.6774246180412,286.8668193047606,stop-respond,18
go,,475.64257933524584,,go,18
go,,875.1363468714432,,go,18
go,,640.6552198094121,,go,18
go,,34.33817450790144,,go,18
stop,80.0,81.78257803338602,299.8015324012118,stop-respond,18
go,,507.3794892754106,,go,18
go,,745.3542930961701,,go,18
go,,744.3997215745975,,go,18
go,,1425.9202264909643,,go,18
stop,480.0,1139.8521648028552,228.05054070312235,stop-respond,18
go,,1028.4470728240708,,go,18
go,,515.879980078856,,go,18
go,,871.7706998912759,,go,18
go,,392.5274431339537,,go,18
stop,80.0,775.9532059410394,294.8907746542147,stop-respond,18
go,,1066.7690781705767,,go,18
go,,193.51752025134874,,go,18
go,,853.8544788523194,,go,18
go,,466.0598545721374,,go,18
stop,240.0,797.0877424115112,187.43884019304443,stop-respond,18
go,,647.4111951488829,,go,18
go,,556.3608979372672,,go,18
go,,743.5835240545924,,go,18
go,,1245.161529469436,,go,18
stop,320.0,880.9133489401064,266.347881728031,stop-respond,18
go,,358.71615606116393,,go,18
go,,740.3873419718167,,go,18
go,,413.7245951787033,,go,18
go,,1376.0659741931483,,go,18
stop,240.0,784.6511143026586,250.56270980633272,stop-respond,18
go,,692.5891806330394,,go,18
go,,379.3071754952178,,go,18
go,,177.96505727902394,,go,18
go,,701.5228871414736,,go,18
stop,240.0,735.450758070196,280.88848145388283,stop-respond,18
go,,819.6571342031833,,go,18
go,,643.6861258699147,,go,18
go,,798.2726099769955,,go,18
go,,589.3298032882525,,go,18
stop,320.0,437.7825097339937,320.0828921462307,stop-respond,18
go,,467.1090698459632,,go,18
go,,768.8214259621134,,go,18
go,,808.7305789886044,,go,18
go,,304.07204815467924,,go,18
stop,160.0,,187.65058226498013,successful inhibition,18
go,,428.69706389820817,,go,19
go,,583.4338030865374,,go,19
go,,492.89381652906167,,go,19
go,,518.8247707960548,,go,19
stop,480.0,531.0700347627701,360.97278677228576,stop-respond,19
go,,630.4295573527054,,go,19
go,,620.5917834688219,,go,19
go,,471.48182249347894,,go,19
go,,528.1458698556875,,go,19
stop,80.0,419.71646867775064,229.5887066546423,stop-respond,19
go,,583.0582440106151,,go,19
go,,553.8788972797445,,go,19
go,,527.3375376710134,,go,19
go,,581.019918241979,,go,19
stop,80.0,528.3633748065196,449.9419177398611,stop-respond,19
go,,496.18158241767185,,go,19
go,,425.2960919885071,,go,19
go,,567.3480247081782,,go,19
go,,446.45837477458224,,go,19
stop,480.0,632.2002496256217,-57.28984931381015,stop-respond,19
go,,472.6155884969272,,go,19
go,,411.6731207741851,,go,19
go,,511.981333802698,,go,19
go,,610.4668928646782,,go,19
stop,240.0,640.0414814523344,184.35078119779288,stop-respond,19
go,,609.427878715208,,go,19
go,,557.563467822463,,go,19
go,,562.3521087552022,,go,19
go,,549.1220288393058,,go,19
stop,160.0,557.3054720666445,274.553267623035,stop-respond,19
go,,589.1703723114745,,go,19
go,,640.5953794783711,,go,19
go,,548.5778917606202,,go,19
go,,485.8290396590342,,go,19
stop,240.0,436.5076256491226,497.08028956689213,stop-respond,19
go,,594.4751290744776,,go,19
go,,500.78897959755574,,go,19
go,,565.1622590041121,,go,19
go,,535.0997064233128,,go,19
stop,80.0,504.214147383733,354.2592585725978,stop-respond,19
go,,399.8560558450365,,go,19
go,,565.3868262878028,,go,19
go,,523.7485893759679,,go,19
go,,583.4001748911008,,go,19
stop,480.0,519.1818610373144,508.01859422177574,stop-respond,19
go,,461.1453775619267,,go,19
go,,446.732830538937,,go,19
go,,623.7917830934178,,go,19
go,,465.41253536179886,,go,19
stop,400.0,647.0415542930642,320.21760750253094,stop-respond,19
go,,520.3426822822466,,go,20
go,,506.762319454229,,go,20
go,,586.1286015372463,,go,20
go,,588.6771649309337,,go,20
stop,320.0,,221.24129978261362,successful inhibition,20
go,,574.2704118615202,,go,20
go,,602.4078387340211,,go,20
go,,575.7589966809766,,go,20
go,,519.2642457871033,,go,20
stop,240.0,,216.506732186874,successful inhibition,20
go,,490.46600276582734,,go,20
go,,584.2018323325256,,go,20
go,,610.3189896802052,,go,20
go,,615.8779746449211,,go,20
stop,320.0,571.6733999794135,252.4009114626829,stop-respond,20
go,,552.9665798037405,,go,20
go,,567.1339552933417,,go,20
go,,486.3766926861774,,go,20
go,,551.3701886482771,,go,20
stop,160.0,,246.88147146660322,successful inhibition,20
go,,620.9993002787342,,go,20
go,,559.6360910293621,,go,20
go,,586.7705237404194,,go,20
go,,647.1361267876529,,go,20
stop,80.0,543.9336821299228,321.4811573292664,stop-respond,20
go,,487.1432679964476,,go,20
go,,520.6313271729784,,go,20
go,,589.1493298033275,,go,20
go,,562.177761410632,,go,20
stop,160.0,,231.2861610737834,successful inhibition,20
go,,690.8536288457431,,go,20
go,,550.8295152038684,,go,20
go,,589.4622008293106,,go,20
go,,603.9940268060598,,go,20
stop,160.0,,271.8928173792271,successful inhibition,20
go,,652.1889370656347,,go,20
go,,562.3691855859814,,go,20
go,,558.9939762868662,,go,20
go,,584.4337077938175,,go,20
stop,480.0,590.8860659434516,269.45502682234024,stop-respond,20
go,,484.7582426366037,,go,20
go,,575.8319133195287,,go,20
go,,558.3449663333691,,go,20
go,,524.2916917953182,,go,20
stop,160.0,,185.8890780802255,successful inhibition,20
go,,518.0202192927258,,go,20
go,,534.160501042104,,go,20
go,,570.0995489926459,,go,20
go,,614.2139524961909,,go,20
stop,80.0,,150.71732623987106,successful inhibition,20
go,,373.0039915915132,,go,21
go,,497.4878338864171,,go,21
go,,489.99084379059764,,go,21
go,,611.426200383301,,go,21
stop,160.0,,212.3382649499217,successful inhibition,21
go,,355.5726350325638,,go,21
go,,583.0663402487789,,go,21
go,,507.1828351645505,,go,21
go,,558.3014814136033,,go,21
stop,320.0,491.5006599081882,210.67725454401773,stop-respond,21
go,,212.7099948104175,,go,21
go,,599.7348812831162,,go,21
go,,174.9972661028516,,go,21
go,,524.9080153442266,,go,21
stop,80.0,,196.99470662949497,successful inhibition,21
go,,864.5145798588885,,go,21
go,,472.3826101364775,,go,21
go,,122.3176175608906,,go,21
go,,374.56709470790906,,go,21
stop,480.0,397.3360246368651,244.041316681156,stop-respond,21
go,,162.3465526919964,,go,21
go,,570.324925343678,,go,21
go,,272.1585984315204,,go,21
go,,437.96664051324086,,go,21
stop,320.0,,170.74713143688035,successful inhibition,21
go,,512.8656052742487,,go,21
go,,597.8559505111162,,go,21
go,,197.51432560753568,,go,21
go,,379.59373738461164,,go,21
stop,240.0,,183.99468823607816,successful inhibition,21
go,,372.99687748130606,,go,21
go,,513.8630877960401,,go,21
go,,487.76710682112986,,go,21
go,,530.6008843760144,,go,21
stop,400.0,448.91839884850793,256.0388739145211,stop-respond,21
go,,488.22069359147935,,go,21
go,,493.8199196490591,,go,21
go,,483.65314673440014,,go,21
go,,421.5873731267862,,go,21
stop,240.0,409.2544349198865,278.89152371114517,stop-respond,21
go,,649.682679562445,,go,21
go,,642.7801756259946,,go,21
go,,561.042545123443,,go,21
go,,536.7220368652823,,go,21
stop,480.0,355.1652323443167,232.2721848038545,stop-respond,21
go,,607.8451098700586,,go,21
go,,552.7927751253308,,go,21
go,,535.6884558701578,,go,21
go,,432.5654661494906,,go,21
stop,80.0,537.5677807482328,180.71877432003757,stop-respond,21
go,,1202.300837391154,,go,22
go,,375.4972846596346,,go,22
go,,721.1246055304214,,go,22
go,,508.8591394835546,,go,22
stop,320.0,589.7007902621655,240.506826430653,stop-respond,22
go,,372.26186957361375,,go,22
go,,1128.8200716610097,,go,22
go,,817.743806635224,,go,22
go,,473.26785456576465,,go,22
stop,160.0,,302.5813906505828,successful inhibition,22
go,,782.4939293216053,,go,22
go,,406.4687609150338,,go,22
go,,952.3321703791348,,go,22
go,,562.500464538291,,go,22
stop,400.0,344.85503065952355,269.7421938479597,stop-respond,22
go,,542.433344073093,,go,22
go,,549.6884168012737,,go,22
go,,445.345395671945,,go,22
go,,1573.9878657007148,,go,22
stop,80.0,,353.7571198943044,successful inhibition,22
go,,742.345539787905,,go,22
go,,452.59444357691814,,go,22
go,,1056.9032757855177,,go,22
go,,598.6598534845513,,go,22
stop,400.0,1055.4034165786215,394.39022335955934,stop-respond,22
go,,679.527050354091,,go,22
go,,212.65716011507436,,go,22
go,,589.2872626545417,,go,22
go,,661.6918990583404,,go,22
stop,400.0,419.9341051549552,213.28950553171313,stop-respond,22
go,,724.6273253644256,,go,22
go,,431.09410170700187,,go,22
go,,623.9936528536037,,go,22
go,,614.27800680142,,go,22
stop,400.0,661.4672897810424,423.5269590210685,stop-respond,22
go,,102.48479583294693,,go,22
go,,186.248787600073,,go,22
go,,752.9377035207732,,go,22
go,,432.626959529467,,go,22
stop,160.0,758.4158301615546,362.4441360159324,stop-respond,22
go,,822.5150619453805,,go,22
go,,814.7417197766965,,go,22
go,,510.27904227051204,,go,22
go,,854.5152140015344,,go,22
stop,240.0,528.0606392763711,243.68067985843686,stop-respond,22
go,,808.7819817473385,,go,22
go,,763.3474857875249,,go,22
go,,817.8646962606824,,go,22
go,,432.88777282020754,,go,22
stop,80.0,682.1561973158765,459.1705843394085,stop-respond,22
go,,797.2378312561339,,go,23
go,,650.9609619918945,,go,23
go,,390.1306756890793,,go,23
go,,500.9981901429971,,go,23
stop,320.0,595.2498859428811,227.86835272970922,stop-respond,23
go,,592.7651062294452,,go,23
go,,544.5952596938295,,go,23
go,,473.0659924340948,,go,23
go,,711.9845910122359,,go,23
stop,240.0,478.27537607464734,284.20610764254786,stop-respond,23
go,,959.6218666485745,,go,23
go,,526.4495600661535,,go,23
go,,649.4490467292396,,go,23
go,,594.0986806767236,,go,23
stop,480.0,530.6625268582652,334.57608874639186,stop-respond,23
go,,1069.416659862054,,go,23
go,,601.0163431936496,,go,23
go,,681.6711750508107,,go,23
go,,629.8844674161697,,go,23
stop,480.0,555.3930959192357,189.1805023409587,stop-respond,23
go,,1032.4803998974899,,go,23
go,,607.0483320441588,,go,23
go,,704.054309529033,,go,23
go,,573.0606602830921,,go,23
stop,480.0,722.9191070197196,434.87548556655827,stop-respond,23
go,,510.0461525364101,,go,23
go,,513.3149192618932,,go,23
go,,704.8689042045366,,go,23
go,,768.7829642768601,,go,23
stop,400.0,655.1417470705558,197.6758078343663,stop-respond,23
go,,510.90194464059414,,go,23
go,,696.610397360298,,go,23
go,,359.0991815509596,,go,23
go,,510.2468652857974,,go,23
stop,160.0,525.7858214540508,206.26652243114188,stop-respond,23
go,,563.9104865079096,,go,23
go,,846.4605920563474,,go,23
go,,453.00980988007205,,go,23
go,,657.3030968293543,,go,23
stop,320.0,844.1951291290591,318.9302676019374,stop-respond,23
go,,456.72281555002706,,go,23
go,,529.0415899308817,,go,23
go,,610.6053146665098,,go,23
go,,601.9301889284193,,go,23
stop,240.0,672.1193249744992,347.24778999777925,stop-respond,23
go,,368.1465310825273,,go,23
go,,571.7661617618768,,go,23
go,,405.01882517908416,,go,23
go,,445.9486815123452,,go,23
stop,400.0,654.0209577479079,525.3370449997151,stop-respond,23
go,,685.1723509909335,,go,24
go,,653.74372423233,,go,24
go,,647.4331112341863,,go,24
go,,625.105303335059,,go,24
stop,160.0,,322.1750458680415,successful inhibition,24
go,,673.2113700154651,,go,24
go,,690.7828118802869,,go,24
go,,514.2010226882353,,go,24
go,,684.4902924649081,,go,24
stop,240.0,,267.6738544804082,successful inhibition,24
go,,743.1748047338738,,go,24
go,,704.91968727114,,go,24
go,,852.3840672854826,,go,24
go,,605.2424996075255,,go,24
stop,80.0,,200.28199405359888,successful inhibition,24
go,,674.5649917694413,,go,24
go,,572.2485413213244,,go,24
go,,540.3113859914181,,go,24
go,,564.4871189773892,,go,24
stop,480.0,571.5524948221574,231.3916945021409,stop-respond,24
go,,740.6094444874432,,go,24
go,,586.6460599794376,,go,24
go,,506.4099046571781,,go,24
go,,657.2532163221078,,go,24
stop,80.0,,199.57477563968948,successful inhibition,24
go,,681.7910407196573,,go,24
go,,958.0691039921644,,go,24
go,,642.1808855684399,,go,24
go,,552.9528550596502,,go,24
stop,400.0,546.5150646184469,287.9609951152669,stop-respond,24
go,,578.789245182072,,go,24
go,,571.0486309687263,,go,24
go,,495.82067650642193,,go,24
go,,691.2502825815251,,go,24
stop,80.0,,235.6995434974665,successful inhibition,24
go,,806.4506116601447,,go,24
go,,721.7912728743671,,go,24
go,,567.9442331507227,,go,24
go,,974.8948451309416,,go,24
stop,80.0,,236.28307635427882,successful inhibition,24
go,,674.897513666444,,go,24
go,,791.7382568602577,,go,24
go,,759.4854762969683,,go,24
go,,590.0635116201297,,go,24
stop,240.0,,296.81776417150365,successful inhibition,24
go,,1028.5693022414425,,go,24
go,,636.3463669455862,,go,24
go,,545.1190159756378,,go,24
go,,562.6203116353207,,go,24
stop,320.0,,215.74781852920702,successful inhibition,24
go,,645.21318504945,,go,25
go,,424.5485680197221,,go,25
go,,845.0170790863604,,go,25
go,,476.4554683611478,,go,25
stop,160.0,713.6729748197494,430.80753324400683,stop-respond,25
go,,571.8158320803507,,go,25
go,,410.90436522164435,,go,25
go,,361.35113355698354,,go,25
go,,383.9977190983532,,go,25
stop,80.0,610.6277343487855,288.80860227454014,stop-respond,25
go,,727.1161434444771,,go,25
go,,523.8228712781282,,go,25
go,,485.59190928091266,,go,25
go,,418.3324301602233,,go,25
stop,480.0,634.3027121526201,320.99128134984784,stop-respond,25
go,,513.7000824217738,,go,25
go,,498.95615722344996,,go,25
go,,357.51296714449484,,go,25
go,,663.9658516206989,,go,25
stop,240.0,743.479184968059,177.90056133704795,stop-respond,25
go,,656.49207922023,,go,25
go,,425.5439451149474,,go,25
go,,516.3774991283343,,go,25
go,,430.1013983227525,,go,25
stop,480.0,597.7768331278346,251.45872798515444,stop-respond,25
go,,539.0352966139462,,go,25
go,,587.0098463387272,,go,25
go,,511.72171941960465,,go,25
go,,597.1305225471638,,go,25
stop,80.0,428.56172703328735,271.07984157810097,stop-respond,25
go,,467.6576454074283,,go,25
go,,514.7536572764608,,go,25
go,,600.8802624925796,,go,25
go,,623.8180811450701,,go,25
stop,240.0,,345.79546593726275,successful inhibition,25
go,,582.4534154569313,,go,25
go,,292.4908208826474,,go,25
go,,464.0133195275178,,go,25
go,,448.8186227533904,,go,25
stop,160.0,492.25851224349975,299.1723307875038,stop-respond,25
go,,639.2628228897865,,go,25
go,,464.37385548679606,,go,25
go,,457.77554985292073,,go,25
go,,446.61788643425257,,go,25
stop,320.0,513.6958163292485,669.9461828355043,stop-respond,25
go,,272.59290119216223,,go,25
go,,424.1628484772902,,go,25
go,,418.50721257655533,,go,25
go,,623.7574980465359,,go,25
stop,400.0,508.612974664461,269.7117927121531,stop-respond,25
go,,561.2306283686161,,go,26
go,,619.2529773498187,,go,26
go,,570.8622138150848,,go,26
go,,578.5529268364012,,go,26
stop,80.0,,243.68677237850827,successful inhibition,26
go,,1259.567862063264,,go,26
go,,619.1369632098223,,go,26
go,,602.7773788547327,,go,26
go,,493.88008788841597,,go,26
stop,400.0,572.466971340728,253.6657271867073,stop-respond,26
go,,785.8712347281706,,go,26
go,,589.088461115856,,go,26
go,,543.6460181620439,,go,26
go,,514.6000355273183,,go,26
stop,320.0,480.4768728954939,256.55429747042905,stop-respond,26
go,,552.6315683412406,,go,26
go,,489.1212993663974,,go,26
go,,514.7289362862434,,go,26
go,,488.31917137074805,,go,26
stop,320.0,537.7184607373924,270.61957315823366,stop-respond,26
go,,460.0043712704559,,go,26
go,,482.1538530712609,,go,26
go,,580.9529716541579,,go,26
go,,608.8636339094325,,go,26
stop,80.0,,380.4625685543996,successful inhibition,26
go,,520.8642834567232,,go,26
go,,728.04104497521,,go,26
go,,456.32412551723473,,go,26
go,,612.6801776582182,,go,26
stop,160.0,,250.12296486111364,successful inhibition,26
go,,541.0182513968031,,go,26
go,,437.73840695043737,,go,26
go,,442.0219971577402,,go,26
go,,541.4022283762181,,go,26
stop,480.0,885.2932229964576,414.515251532359,stop-respond,26
go,,660.6181614421758,,go,26
go,,487.5495667177283,,go,26
go,,562.2698983094999,,go,26
go,,871.2784749448776,,go,26
stop,400.0,,383.1201033720927,successful inhibition,26
go,,572.1581990630655,,go,26
go,,653.4259410416553,,go,26
go,,624.4602362877235,,go,26
go,,592.8695099119014,,go,26
stop,320.0,530.8164321083055,279.52022714708846,stop-respond,26
go,,829.7883497562078,,go,26
go,,540.1241610302337,,go,26
go,,652.2913802232905,,go,26
go,,555.0032197418153,,go,26
stop,160.0,498.2809221246178,344.8960547564079,stop-respond,26
go,,480.1778777775872,,go,27
go,,547.4994416169563,,go,27
go,,581.2924611049398,,go,27
go,,666.4866363939145,,go,27
stop,400.0,498.7374440163471,194.84547294858496,stop-respond,27
go,,478.2149703385862,,go,27
go,,414.2240298656286,,go,27
go,,443.9663157781411,,go,27
go,,584.4894918604805,,go,27
stop,320.0,437.3341778483394,326.1427553598696,stop-respond,27
go,,713.4861231676662,,go,27
go,,589.6299707675171,,go,27
go,,538.6604083010621,,go,27
go,,481.6147284739962,,go,27
stop,480.0,693.7827594498016,235.58105990788917,stop-respond,27
go,,491.32762759601945,,go,27
go,,663.3739780508513,,go,27
go,,443.88774858866685,,go,27
go,,558.3551148652389,,go,27
stop,480.0,559.4344226254642,276.41421067313445,stop-respond,27
go,,578.6749807770589,,go,27
go,,656.3691969212298,,go,27
go,,387.98918922430244,,go,27
go,,413.5519287922169,,go,27
stop,240.0,519.2775794186336,272.0626419356905,stop-respond,27
go,,371.7954508791341,,go,27
go,,526.9099955056118,,go,27
go,,601.9546273344844,,go,27
go,,511.9597515463365,,go,27
stop,240.0,648.3272817395382,72.99181576641618,stop-respond,27
go,,662.564987051461,,go,27
go,,657.5049119776388,,go,27
go,,508.6751352055169,,go,27
go,,346.09527196476654,,go,27
stop,320.0,586.3249615084576,251.0197556106671,stop-respond,27
go,,557.4962576181186,,go,27
go,,600.8717139665183,,go,27
go,,490.43895340694564,,go,27
go,,435.5894389409164,,go,27
stop,480.0,470.05135973634236,156.56554928320872,stop-respond,27
go,,473.81382445460946,,go,27
go,,699.6263225645048,,go,27
go,,593.6124011670057,,go,27
go,,591.2034728049971,,go,27
stop,400.0,567.3297683662914,270.63942330418575,stop-respond,27
go,,458.1468693669491,,go,27
go,,435.5383098934794,,go,27
go,,435.81474041061585,,go,27
go,,504.4503078991878,,go,27
stop,240.0,466.389527173928,270.89920710117156,stop-respond,27
go,,407.576304695482,,go,28
go,,615.7703620151468,,go,28
go,,528.2014639836815,,go,28
go,,595.0189423284667,,go,28
stop,240.0,811.9424047934799,151.98112342571903,stop-respond,28
go,,587.7592835129203,,go,28
go,,670.7033013121858,,go,28
go,,585.3754719474476,,go,28
go,,1173.1376837667055,,go,28
stop,80.0,592.7739479438446,162.2154874051921,stop-respond,28
go,,420.4783767534882,,go,28
go,,561.7603161523106,,go,28
go,,802.6082154142599,,go,28
go,,1090.6652144498335,,go,28
stop,320.0,533.4284217415179,141.2913848586037,stop-respond,28
go,,329.6617838825746,,go,28
go,,854.7631002306005,,go,28
go,,414.4006083725515,,go,28
go,,907.5676225544062,,go,28
stop,80.0,530.3312269540913,62.59276423053239,stop-respond,28
go,,561.6234130430572,,go,28
go,,594.9799179475469,,go,28
go,,545.1331879971359,,go,28
go,,645.5642508660816,,go,28
stop,320.0,312.13131692919296,186.24378048238069,stop-respond,28
go,,434.39265754329574,,go,28
go,,678.2359611581198,,go,28
go,,729.6971060329174,,go,28
go,,300.8069911779601,,go,28
stop,400.0,636.5240978387901,80.61912954599026,stop-respond,28
go,,594.3886378184477,,go,28
go,,860.2662940106691,,go,28
go,,730.1862429538372,,go,28
go,,697.8064608876556,,go,28
stop,320.0,554.4064298510257,91.8367784123504,stop-respond,28
go,,693.2750572353655,,go,28
go,,573.470896997552,,go,28
go,,874.5532799041819,,go,28
go,,335.1515617048117,,go,28
stop,240.0,376.8840801813145,261.194757611627,stop-respond,28
go,,545.694385502764,,go,28
go,,724.8282361236518,,go,28
go,,422.64445714313194,,go,28
go,,492.9979159059564,,go,28
stop,240.0,671.7121609995247,167.36656733106494,stop-respond,28
go,,576.5549715097904,,go,28
go,,223.2684768590955,,go,28
go,,722.3033759040368,,go,28
go,,642.292783524258,,go,28
stop,400.0,718.1471929549493,250.04495531462624,stop-respond,28
go,,743.4539945741311,,go,29
go,,1097.0306250445597,,go,29
go,,652.7874067366873,,go,29
go,,586.5311166654512,,go,29
stop,480.0,740.9298742107914,267.46397732646335,stop-respond,29
go,,431.85088327454,,go,29
go,,529.0270713354831,,go,29
go,,675.8095658359977,,go,29
go,,1199.1538050403901,,go,29
stop,240.0,488.72920267279085,468.2371332788739,stop-respond,29
go,,786.5323103855626,,go,29
go,,1019.1523686632075,,go,29
go,,676.9926324739343,,go,29
go,,991.0054924379622,,go,29
stop,240.0,964.9788857461019,172.90799486568147,stop-respond,29
go,,339.5098333236168,,go,29
go,,792.8760987836376,,go,29
go,,701.4903773741466,,go,29
go,,614.4262786274219,,go,29
stop,80.0,819.8290173690557,204.1634658430986,stop-respond,29
go,,1211.03002414469,,go,29
go,,663.8861569137825,,go,29
go,,984.6564664499615,,go,29
go,,804.3068378507795,,go,29
stop,160.0,722.9519920192683,243.07295793629385,stop-respond,29
go,,495.1376457540764,,go,29
go,,656.1345614172419,,go,29
go,,1242.3386664593365,,go,29
go,,795.1724451539537,,go,29
stop,240.0,1032.7315460793438,258.2319466011779,stop-respond,29
go,,551.9408565218998,,go,29
go,,814.730920048892,,go,29
go,,472.05849551164954,,go,29
go,,783.8299968589325,,go,29
stop,240.0,416.99110811913505,789.2772686365147,stop-respond,29
go,,700.8324084118435,,go,29
go,,853.7021497941303,,go,29
go,,525.3993159306094,,go,29
go,,650.1523290563152,,go,29
stop,80.0,877.407423599083,118.5205569330272,stop-respond,29
go,,483.6621852637818,,go,29
go,,559.4525147286142,,go,29
go,,1058.0461873317627,,go,29
go,,954.8209806135918,,go,29
stop,400.0,1076.1747080216633,193.28536275493633,stop-respond,29
go,,744.7618620660454,,go,29
go,,545.8455699311032,,go,29
go,,601.2781240930103,,go,29
go,,887.1621968510374,,go,29
